"customer_id","product_id","sales_transaction_date","channel","dealership_id"
23908,7,"2019-01-15 17:28:00",dealership,6
24103,7,"2017-08-04 14:05:00",dealership,16
24174,7,"2018-05-31 14:32:00",dealership,10
24734,7,"2017-09-22 08:54:00",dealership,5
25910,7,"2017-05-01 10:11:00",dealership,15
26484,7,"2019-01-22 08:32:00",internet,
26753,7,"2018-03-23 09:20:00",dealership,19
27666,7,"2018-11-14 12:06:00",dealership,6
29232,7,"2018-12-15 05:10:00",internet,
30513,7,"2017-04-23 21:24:00",internet,
31893,7,"2018-07-13 08:02:00",dealership,20
32206,7,"2017-04-01 03:39:00",dealership,12
32863,7,"2018-11-16 13:36:00",dealership,17
32935,7,"2019-01-21 06:42:00",dealership,19
33493,7,"2017-06-12 07:13:00",internet,
33826,7,"2018-12-14 06:35:00",internet,
34370,7,"2017-10-06 08:57:00",dealership,18
34474,7,"2018-06-03 01:04:00",dealership,18
35530,7,"2018-01-12 23:24:00",internet,
36106,7,"2018-11-25 06:28:00",internet,
37038,7,"2017-08-30 20:25:00",internet,
37819,7,"2017-08-23 11:38:00",internet,
38068,7,"2018-10-17 08:55:00",internet,
38370,7,"2017-05-09 03:12:00",internet,
39154,7,"2017-08-17 01:31:00",dealership,2
39353,7,"2018-11-28 21:57:00",internet,
39830,7,"2017-06-14 14:25:00",dealership,18
40550,7,"2018-05-29 14:13:00",dealership,19
40648,7,"2016-11-13 13:16:00",dealership,20
41598,7,"2017-05-30 16:41:00",dealership,7
44019,7,"2017-03-18 18:04:00",dealership,16
44204,7,"2018-08-12 08:15:00",internet,
44408,7,"2017-07-15 04:43:00",dealership,15
44665,7,"2017-11-24 06:13:00",dealership,11
45250,7,"2018-07-25 08:18:00",dealership,10
46346,7,"2019-01-26 12:48:00",internet,
46716,7,"2017-01-27 03:32:00",internet,
47181,7,"2017-07-25 18:14:00",internet,
48288,7,"2017-09-16 10:41:00",dealership,19
4448,7,"2019-01-28 23:17:00",dealership,10
25567,7,"2019-01-16 15:12:00",dealership,12
294,7,"2018-07-27 21:57:00",internet,
499,7,"2017-08-04 20:43:00",internet,
509,7,"2018-01-29 06:10:00",dealership,6
857,7,"2017-10-17 17:10:00",dealership,12
1615,7,"2017-07-31 20:27:00",dealership,9
1748,7,"2017-10-19 19:37:00",dealership,5
3070,7,"2017-02-23 20:34:00",internet,
3608,7,"2018-08-21 00:04:00",dealership,1
3977,7,"2018-11-30 07:07:00",internet,
4530,7,"2018-01-09 02:41:00",dealership,16
5735,7,"2017-05-14 00:40:00",dealership,17
6105,7,"2018-08-06 18:35:00",internet,
6735,7,"2018-06-29 06:32:00",dealership,10
6909,7,"2018-05-27 11:26:00",dealership,12
7021,7,"2018-01-26 16:30:00",dealership,7
7971,7,"2017-02-06 23:04:00",internet,
8524,7,"2017-08-10 00:17:00",dealership,17
9947,7,"2018-04-17 02:30:00",internet,
10691,7,"2017-01-16 04:00:00",internet,
10832,7,"2018-04-25 19:43:00",internet,
10917,7,"2018-05-11 16:54:00",dealership,5
11805,7,"2017-09-15 15:41:00",internet,
13413,7,"2018-09-07 06:24:00",dealership,2
14471,7,"2017-10-25 23:09:00",dealership,17
15244,7,"2018-06-30 16:20:00",dealership,18
15605,7,"2018-09-19 10:17:00",dealership,11
16389,7,"2017-10-22 23:13:00",dealership,11
17105,7,"2017-02-07 03:02:00",internet,
18587,7,"2018-06-24 09:36:00",dealership,4
20240,7,"2018-02-27 23:01:00",dealership,4
20337,7,"2018-06-19 04:08:00",dealership,5
20816,7,"2017-07-02 04:56:00",dealership,8
22297,7,"2018-06-12 08:08:00",internet,
22362,7,"2018-07-06 07:29:00",internet,
22383,7,"2017-10-05 01:56:00",internet,
22759,7,"2018-12-11 01:31:00",dealership,11
23902,7,"2017-08-28 09:01:00",dealership,17
24219,7,"2018-02-20 00:15:00",dealership,7
24909,7,"2017-09-17 23:41:00",internet,
25244,7,"2017-04-19 05:08:00",internet,
26861,7,"2018-05-09 21:25:00",internet,
28545,7,"2017-08-29 01:42:00",dealership,7
28639,7,"2017-12-18 04:40:00",dealership,5
29611,7,"2017-10-03 22:30:00",dealership,10
29873,7,"2017-10-15 08:56:00",internet,
29905,7,"2018-09-16 01:53:00",internet,
31782,7,"2017-07-14 23:44:00",dealership,3
33521,7,"2016-11-22 21:19:00",internet,
34330,7,"2017-08-17 22:14:00",dealership,7
36016,7,"2018-07-04 20:03:00",dealership,10
36314,7,"2018-04-18 07:48:00",internet,
36542,7,"2018-07-14 16:45:00",dealership,19
37232,7,"2017-11-15 17:24:00",dealership,19
38489,7,"2018-04-28 15:58:00",internet,
39175,7,"2018-08-29 03:28:00",dealership,14
40358,7,"2018-07-28 20:30:00",internet,
41466,7,"2017-10-07 12:27:00",internet,
42135,7,"2018-05-28 20:55:00",dealership,4
43221,7,"2017-08-18 20:21:00",dealership,10
43792,7,"2017-04-14 04:39:00",internet,
44109,7,"2016-11-11 06:45:00",internet,
44425,7,"2016-10-19 13:07:00",dealership,16
46275,7,"2017-01-05 01:49:00",internet,
46278,7,"2018-08-17 05:07:00",internet,
46653,7,"2016-10-11 15:47:00",dealership,6
48016,7,"2016-10-19 01:05:00",internet,
48418,7,"2017-10-14 02:46:00",dealership,20
48685,7,"2019-01-03 03:39:00",dealership,11
49374,7,"2018-07-02 07:42:00",dealership,3
49433,7,"2018-08-29 07:59:00",internet,
49510,7,"2017-09-20 22:18:00",internet,
13403,7,"2019-01-08 02:11:00",dealership,9
2510,7,"2016-11-04 05:32:00",internet,
12583,7,"2016-11-24 14:40:00",internet,
15105,7,"2017-01-20 05:23:00",internet,
25255,7,"2016-11-27 15:32:00",dealership,4
26899,7,"2016-11-18 07:36:00",internet,
41471,7,"2017-01-23 02:00:00",internet,
1284,7,"2017-10-19 20:45:00",dealership,3
3948,7,"2017-04-28 01:45:00",internet,
4142,7,"2017-12-12 14:52:00",internet,
4319,7,"2016-10-10 00:41:00",internet,
6242,7,"2018-04-20 03:52:00",internet,
8806,7,"2017-06-12 16:28:00",internet,
10783,7,"2017-01-08 05:37:00",internet,
11570,7,"2017-10-17 14:02:00",internet,
12797,7,"2018-04-12 11:17:00",dealership,6
13115,7,"2017-09-06 02:07:00",internet,
14040,7,"2018-01-17 10:08:00",dealership,4
15942,7,"2017-12-23 01:58:00",dealership,5
17524,7,"2017-06-30 11:26:00",dealership,19
19235,7,"2018-10-24 13:44:00",dealership,11
20949,7,"2018-06-25 17:05:00",dealership,19
21234,7,"2018-04-11 16:49:00",internet,
21352,7,"2018-11-20 09:13:00",dealership,7
24366,7,"2018-09-28 10:50:00",internet,
25537,7,"2017-06-28 13:02:00",internet,
27418,7,"2018-05-26 21:55:00",dealership,1
29011,7,"2018-07-02 21:13:00",dealership,4
29286,7,"2017-08-13 14:07:00",internet,
30253,7,"2017-06-27 19:35:00",internet,
31477,7,"2017-06-04 16:38:00",dealership,5
31669,7,"2018-12-16 10:06:00",dealership,18
32237,7,"2018-03-08 16:53:00",internet,
33108,7,"2017-06-03 01:01:00",internet,
35051,7,"2017-06-10 06:28:00",internet,
35246,7,"2017-04-23 21:48:00",dealership,5
35634,7,"2017-06-06 19:10:00",dealership,18
36652,7,"2018-08-31 06:21:00",internet,
37125,7,"2017-02-08 17:01:00",internet,
37376,7,"2018-03-22 03:23:00",dealership,10
40524,7,"2018-05-04 15:18:00",dealership,11
42700,7,"2018-05-19 01:01:00",dealership,10
43134,7,"2018-07-12 09:49:00",dealership,5
44638,7,"2018-04-09 05:12:00",internet,
45356,7,"2018-09-12 06:00:00",internet,
47505,7,"2017-04-25 05:48:00",dealership,7
47521,7,"2018-11-10 22:23:00",dealership,7
47839,7,"2017-03-08 13:51:00",dealership,15
47998,7,"2017-12-24 18:37:00",dealership,5
49352,7,"2017-07-09 04:49:00",internet,
49510,7,"2018-09-19 21:18:00",dealership,10
31029,7,"2016-11-04 23:11:00",internet,
1459,7,"2017-01-07 20:34:00",internet,
27676,7,"2017-01-26 01:22:00",dealership,3
36317,7,"2016-10-16 22:45:00",internet,
47841,7,"2017-01-15 22:13:00",dealership,5
18478,7,"2017-05-30 23:04:00",dealership,6
25826,7,"2018-08-27 08:55:00",dealership,12
26528,7,"2016-11-10 12:42:00",internet,
33059,7,"2016-11-30 00:48:00",internet,
45900,7,"2018-04-22 05:51:00",internet,
1288,7,"2016-12-11 13:53:00",dealership,10
2430,7,"2017-09-20 19:26:00",dealership,5
2676,7,"2017-02-17 13:21:00",dealership,11
2886,7,"2018-09-15 08:01:00",dealership,1
6587,7,"2018-10-24 07:36:00",internet,
11340,7,"2017-01-28 15:09:00",dealership,5
12087,7,"2018-08-19 22:06:00",internet,
12452,7,"2017-02-24 09:08:00",dealership,2
14704,7,"2017-07-23 06:26:00",dealership,18
19796,7,"2019-03-21 04:15:00",internet,
25974,7,"2018-11-14 15:12:00",dealership,15
26668,7,"2018-05-03 10:30:00",internet,
32745,7,"2017-07-28 23:34:00",dealership,1
34188,7,"2019-04-10 11:21:00",internet,
34906,7,"2017-12-06 21:47:00",dealership,15
36736,7,"2017-05-11 23:20:00",dealership,1
37824,7,"2018-01-24 15:43:00",internet,
38908,7,"2017-03-17 17:50:00",dealership,8
39540,7,"2017-01-26 16:33:00",dealership,15
39614,7,"2017-08-08 06:55:00",internet,
40135,7,"2017-12-18 13:41:00",dealership,15
40968,7,"2018-09-21 12:19:00",internet,
41939,7,"2018-04-09 01:30:00",internet,
42493,7,"2017-07-31 13:59:00",internet,
43210,7,"2019-02-18 00:44:00",internet,
43520,7,"2016-12-05 12:10:00",dealership,12
44534,7,"2018-04-29 19:47:00",dealership,7
45362,7,"2016-11-04 09:25:00",dealership,10
45895,7,"2018-06-09 06:59:00",internet,
47006,7,"2018-08-06 17:50:00",dealership,15
48482,7,"2016-11-24 22:51:00",dealership,3
2973,7,"2017-08-30 18:22:00",internet,
3374,7,"2018-05-20 06:52:00",internet,
4258,7,"2018-02-21 08:07:00",dealership,10
4300,7,"2017-06-15 11:55:00",dealership,7
5821,7,"2018-06-17 20:03:00",internet,
6043,7,"2018-08-02 16:17:00",dealership,19
6679,7,"2016-10-30 17:47:00",dealership,2
9471,7,"2018-04-17 13:26:00",dealership,16
11095,7,"2018-07-24 07:57:00",dealership,5
11726,7,"2017-08-19 03:59:00",internet,
13392,7,"2018-11-02 15:40:00",dealership,19
13487,7,"2017-02-13 21:36:00",internet,
13885,7,"2017-08-29 19:52:00",internet,
14387,7,"2017-12-18 16:14:00",internet,
15641,7,"2018-12-19 12:19:00",dealership,1
16044,7,"2018-07-07 11:57:00",dealership,3
16189,7,"2017-04-25 06:59:00",internet,
17300,7,"2018-05-21 23:02:00",dealership,4
17322,7,"2016-11-03 23:51:00",internet,
17507,7,"2017-09-10 08:32:00",internet,
17777,7,"2017-09-07 23:07:00",dealership,5
18572,7,"2018-04-06 11:39:00",dealership,18
19529,7,"2016-12-06 07:53:00",dealership,1
21226,7,"2018-12-24 21:44:00",internet,
21779,7,"2019-01-16 12:53:00",dealership,1
22779,7,"2018-12-31 14:43:00",dealership,20
24535,7,"2017-04-09 17:26:00",internet,
25167,7,"2017-03-28 11:09:00",dealership,10
25965,7,"2018-03-21 15:47:00",internet,
26448,7,"2018-11-19 21:36:00",internet,
28477,7,"2017-06-19 06:54:00",dealership,19
28930,7,"2018-08-28 19:16:00",internet,
30807,7,"2016-11-16 06:48:00",internet,
30940,7,"2018-09-05 15:49:00",internet,
31322,7,"2017-05-06 21:15:00",internet,
32463,7,"2017-06-27 23:53:00",dealership,7
32727,7,"2017-11-29 10:53:00",internet,
33609,7,"2017-09-15 00:19:00",dealership,7
35351,7,"2018-07-19 20:54:00",internet,
35374,7,"2018-05-09 22:16:00",dealership,19
38594,7,"2018-12-26 15:12:00",dealership,10
38719,7,"2018-05-08 18:56:00",dealership,10
40221,7,"2018-09-16 15:00:00",dealership,1
40966,7,"2017-09-05 06:29:00",dealership,16
41250,7,"2018-09-05 00:51:00",internet,
41588,7,"2017-01-13 02:17:00",internet,
42069,7,"2018-04-18 22:07:00",internet,
42196,7,"2017-02-11 07:06:00",internet,
42306,7,"2016-10-23 09:24:00",dealership,10
42636,7,"2017-08-08 08:02:00",dealership,9
44568,7,"2016-10-25 19:19:00",internet,
45899,7,"2019-01-30 15:46:00",internet,
46451,7,"2017-06-12 01:23:00",dealership,10
46561,7,"2018-10-16 06:38:00",internet,
47082,7,"2017-02-27 02:44:00",internet,
47505,7,"2017-03-11 21:51:00",internet,
48889,7,"2018-08-01 11:18:00",dealership,16
48932,7,"2017-07-26 19:08:00",dealership,3
2898,7,"2019-04-17 13:24:00",dealership,7
4017,7,"2019-05-11 05:44:00",internet,
20929,7,"2019-04-17 13:26:00",dealership,15
24592,7,"2019-04-18 14:02:00",dealership,12
27971,7,"2019-03-17 08:04:00",dealership,20
34614,7,"2019-03-16 18:39:00",internet,
37634,7,"2019-01-05 18:35:00",dealership,18
38873,7,"2019-02-20 18:25:00",internet,
164,7,"2017-01-06 00:24:00",internet,
1885,7,"2017-06-06 07:02:00",dealership,16
2038,7,"2019-01-18 10:40:00",internet,
4088,7,"2018-08-08 21:43:00",internet,
4185,7,"2019-05-06 06:03:00",internet,
4295,7,"2018-08-25 21:30:00",internet,
6624,7,"2016-12-28 01:49:00",dealership,14
7007,7,"2018-10-01 04:58:00",dealership,5
7556,7,"2017-04-27 02:24:00",dealership,17
7687,7,"2018-01-08 18:33:00",dealership,10
8018,7,"2017-11-06 11:03:00",dealership,8
9069,7,"2018-09-18 22:31:00",internet,
10375,7,"2019-01-22 07:55:00",internet,
10498,7,"2018-09-16 01:37:00",internet,
12343,7,"2016-11-16 21:15:00",dealership,20
12877,7,"2019-02-12 10:49:00",dealership,3
12925,7,"2018-02-18 10:56:00",internet,
14644,7,"2017-04-17 12:54:00",dealership,11
15681,7,"2018-09-29 04:16:00",dealership,16
16766,7,"2019-03-25 19:30:00",internet,
17307,7,"2018-01-03 14:43:00",internet,
18338,7,"2016-12-18 21:48:00",internet,
18822,7,"2018-03-14 00:28:00",dealership,18
19308,7,"2018-02-26 21:51:00",dealership,9
20312,7,"2018-09-07 02:05:00",dealership,7
21060,7,"2018-06-09 01:35:00",dealership,19
22912,7,"2017-04-03 01:52:00",internet,
23093,7,"2018-01-09 05:07:00",internet,
24671,7,"2019-04-22 06:55:00",dealership,11
26553,7,"2018-08-21 18:33:00",dealership,5
27229,7,"2018-06-23 02:41:00",dealership,7
27771,7,"2016-10-20 05:49:00",dealership,3
28261,7,"2017-04-23 08:51:00",dealership,7
29240,7,"2019-05-17 20:56:00",internet,
31193,7,"2018-04-29 05:40:00",dealership,6
31332,7,"2017-08-07 02:07:00",dealership,7
31598,7,"2018-07-21 04:25:00",dealership,10
31716,7,"2017-06-26 19:01:00",internet,
31893,7,"2018-08-17 02:30:00",internet,
33432,7,"2019-05-18 20:31:00",internet,
33625,7,"2017-01-01 22:30:00",internet,
33995,7,"2018-09-02 08:14:00",internet,
34208,7,"2019-05-16 18:47:00",dealership,5
34526,7,"2017-05-07 03:05:00",dealership,2
34768,7,"2017-07-03 04:42:00",dealership,3
35347,7,"2018-02-09 22:54:00",dealership,2
35425,7,"2018-06-17 19:02:00",dealership,11
35450,7,"2018-02-07 16:11:00",dealership,16
37559,7,"2018-03-04 07:35:00",internet,
39614,7,"2018-03-17 11:25:00",internet,
39659,7,"2018-06-02 05:53:00",dealership,18
41203,7,"2018-04-10 21:32:00",dealership,7
41388,7,"2017-07-08 12:27:00",dealership,7
42742,7,"2017-09-01 18:39:00",internet,
42799,7,"2018-02-15 11:10:00",dealership,14
43833,7,"2018-06-28 06:52:00",internet,
43890,7,"2017-04-13 04:52:00",dealership,19
46739,7,"2018-03-28 08:39:00",dealership,19
47288,7,"2019-04-25 08:49:00",dealership,12
1793,7,"2016-11-24 03:53:00",internet,
16882,7,"2016-10-28 08:22:00",internet,
32131,7,"2016-11-11 03:55:00",internet,
43927,7,"2016-11-24 14:05:00",dealership,5
49189,7,"2016-12-13 11:38:00",internet,
369,7,"2016-10-13 14:47:00",dealership,1
450,7,"2019-01-23 14:11:00",dealership,12
1164,7,"2017-04-22 09:03:00",dealership,5
1826,7,"2017-07-15 14:10:00",internet,
2052,7,"2018-05-26 13:28:00",dealership,19
2525,7,"2017-07-12 04:01:00",internet,
3330,7,"2016-12-01 07:25:00",dealership,16
3700,7,"2017-10-31 22:53:00",internet,
4227,7,"2017-07-31 18:53:00",dealership,3
4350,7,"2016-11-28 21:23:00",internet,
4604,7,"2017-07-02 17:27:00",dealership,11
4634,7,"2018-10-11 04:51:00",dealership,13
4908,7,"2018-08-06 21:56:00",dealership,15
11197,7,"2017-12-05 20:34:00",internet,
11419,7,"2017-07-17 17:36:00",internet,
11512,7,"2018-10-18 07:51:00",dealership,3
11563,7,"2018-10-10 10:38:00",internet,
15008,7,"2017-08-05 13:13:00",dealership,15
15177,7,"2018-07-24 00:30:00",internet,
16538,7,"2016-12-21 14:24:00",internet,
17824,7,"2017-02-03 17:16:00",dealership,5
18401,7,"2017-02-09 19:47:00",internet,
19023,7,"2017-05-26 14:17:00",internet,
20335,7,"2017-08-22 08:01:00",dealership,15
22029,7,"2018-05-17 20:29:00",dealership,9
22208,7,"2017-09-10 21:19:00",dealership,15
22408,7,"2018-05-21 21:49:00",dealership,1
22777,7,"2019-04-17 18:43:00",dealership,9
22781,7,"2017-06-22 09:07:00",internet,
23444,7,"2017-11-23 12:39:00",dealership,15
26023,7,"2017-08-07 00:38:00",dealership,17
26980,7,"2017-10-23 11:08:00",internet,
27638,7,"2018-07-02 22:49:00",internet,
28331,7,"2017-09-12 19:37:00",dealership,10
30146,7,"2018-07-01 04:18:00",internet,
30869,7,"2018-12-24 10:58:00",internet,
31579,7,"2018-08-30 19:33:00",internet,
31920,7,"2018-12-13 06:47:00",dealership,10
33173,7,"2018-03-26 20:47:00",internet,
34268,7,"2017-01-25 00:53:00",dealership,14
34597,7,"2018-01-23 15:12:00",dealership,1
35714,7,"2017-06-01 17:45:00",internet,
35759,7,"2019-03-02 12:59:00",internet,
36553,7,"2017-12-12 07:45:00",internet,
36662,7,"2017-08-10 07:50:00",internet,
41431,7,"2017-06-06 21:38:00",internet,
43026,7,"2017-09-13 20:02:00",internet,
45136,7,"2018-12-30 17:15:00",dealership,20
46451,7,"2017-10-16 14:45:00",dealership,10
48771,7,"2017-09-01 17:33:00",internet,
43329,7,"2017-01-29 14:41:00",dealership,2
26391,7,"2018-08-17 13:19:00",internet,
34990,7,"2017-05-14 07:13:00",internet,
47712,7,"2018-08-10 17:14:00",internet,
49404,7,"2018-08-23 01:20:00",dealership,11
811,7,"2016-12-27 05:11:00",internet,
1256,7,"2017-08-02 14:26:00",internet,
2346,7,"2017-07-02 20:50:00",dealership,11
3341,7,"2019-01-08 16:55:00",internet,
3968,7,"2018-02-11 01:37:00",dealership,3
6172,7,"2017-04-04 08:13:00",dealership,4
6367,7,"2018-04-26 17:50:00",internet,
11984,7,"2018-03-27 01:20:00",internet,
12005,7,"2019-02-08 06:53:00",dealership,2
13115,7,"2017-10-05 11:05:00",dealership,11
15950,7,"2019-04-03 19:51:00",internet,
17475,7,"2018-11-14 03:52:00",dealership,4
19076,7,"2017-12-27 08:21:00",dealership,19
19210,7,"2018-07-01 07:07:00",dealership,7
20764,7,"2018-05-25 11:24:00",dealership,5
21053,7,"2019-01-10 18:20:00",internet,
21310,7,"2018-07-14 21:09:00",dealership,2
24289,7,"2017-01-26 05:27:00",internet,
24395,7,"2017-04-24 23:15:00",internet,
25430,7,"2016-12-20 14:34:00",internet,
25512,7,"2019-03-26 06:45:00",dealership,16
25786,7,"2018-03-20 22:25:00",dealership,7
26781,7,"2017-08-21 09:44:00",internet,
27386,7,"2017-06-03 17:50:00",dealership,10
28176,7,"2019-05-05 14:25:00",dealership,10
28540,7,"2017-06-27 18:11:00",internet,
29218,7,"2017-12-20 12:33:00",internet,
29956,7,"2016-12-14 08:13:00",dealership,16
30330,7,"2017-04-28 20:20:00",dealership,7
31330,7,"2017-07-21 11:21:00",internet,
32499,7,"2019-03-15 04:48:00",dealership,10
33111,7,"2018-01-23 13:32:00",internet,
33338,7,"2018-03-04 19:55:00",internet,
33891,7,"2017-10-27 01:22:00",internet,
34646,7,"2017-09-08 01:55:00",dealership,16
35058,7,"2016-11-30 20:00:00",internet,
35422,7,"2019-05-07 22:17:00",internet,
36230,7,"2018-02-28 17:45:00",internet,
36375,7,"2018-04-29 03:03:00",dealership,16
37451,7,"2017-01-01 10:36:00",dealership,7
39061,7,"2017-05-24 23:26:00",internet,
39176,7,"2019-04-23 05:17:00",internet,
42963,7,"2018-07-19 17:21:00",dealership,19
43157,7,"2017-06-30 15:38:00",dealership,11
43368,7,"2016-12-07 02:41:00",dealership,11
44148,7,"2017-07-27 06:07:00",dealership,1
44561,7,"2017-07-01 09:34:00",internet,
45803,7,"2017-07-21 05:54:00",dealership,1
47787,7,"2018-05-10 22:59:00",dealership,4
48201,7,"2018-08-11 14:21:00",internet,
48915,7,"2018-11-14 10:51:00",internet,
2009,7,"2018-02-22 17:22:00",internet,
2538,7,"2016-11-03 14:14:00",dealership,17
3854,7,"2018-09-24 01:11:00",dealership,17
4192,7,"2018-08-04 07:26:00",dealership,9
4716,7,"2018-08-19 03:05:00",dealership,19
5617,7,"2017-10-21 14:11:00",internet,
6219,7,"2017-10-04 19:51:00",dealership,19
6322,7,"2016-10-11 08:48:00",internet,
6339,7,"2018-02-28 21:33:00",dealership,12
7676,7,"2016-10-15 04:15:00",dealership,11
7907,7,"2018-11-01 22:25:00",dealership,19
8526,7,"2016-10-16 21:04:00",dealership,16
11443,7,"2018-07-08 06:16:00",dealership,18
11500,7,"2018-07-15 00:12:00",dealership,16
12285,7,"2017-12-12 10:31:00",dealership,5
12291,7,"2017-10-16 20:49:00",dealership,16
13220,7,"2017-05-12 05:24:00",internet,
13945,7,"2017-10-21 11:21:00",internet,
14820,7,"2018-06-17 02:28:00",dealership,11
14965,7,"2018-11-04 14:10:00",dealership,10
15498,7,"2017-05-07 14:06:00",dealership,14
15618,7,"2018-11-14 20:00:00",internet,
15750,7,"2018-05-06 17:58:00",internet,
16329,7,"2018-07-31 10:59:00",dealership,7
18423,7,"2018-04-05 00:29:00",dealership,15
18601,7,"2017-04-17 00:06:00",internet,
18829,7,"2017-06-26 08:10:00",internet,
19285,7,"2017-08-21 15:48:00",dealership,14
19433,7,"2018-09-14 09:39:00",dealership,7
19717,7,"2018-11-09 01:15:00",internet,
19795,7,"2017-08-17 00:28:00",internet,
20054,7,"2017-07-23 08:43:00",internet,
21355,7,"2017-07-01 17:04:00",dealership,18
21473,7,"2018-12-05 20:41:00",internet,
21841,7,"2019-01-14 19:45:00",internet,
23508,7,"2018-05-27 05:00:00",dealership,7
25403,7,"2017-07-06 20:52:00",dealership,4
26693,7,"2018-01-29 20:19:00",dealership,7
27182,7,"2017-09-18 01:35:00",internet,
27185,7,"2017-11-30 01:47:00",dealership,7
28396,7,"2017-07-17 13:15:00",dealership,11
29730,7,"2018-10-19 02:01:00",internet,
30160,7,"2017-01-07 00:31:00",internet,
30276,7,"2018-12-18 20:27:00",dealership,18
32018,7,"2017-10-14 08:01:00",internet,
32888,7,"2018-11-26 04:25:00",internet,
33371,7,"2018-03-06 18:11:00",internet,
33956,7,"2017-07-20 12:08:00",dealership,7
34435,7,"2017-11-18 16:52:00",internet,
34490,7,"2019-01-15 17:59:00",internet,
34828,7,"2017-09-08 04:29:00",dealership,15
34961,7,"2018-08-19 20:50:00",dealership,12
35746,7,"2018-05-30 04:53:00",dealership,19
37016,7,"2017-06-11 14:12:00",internet,
37603,7,"2018-10-04 11:52:00",dealership,5
38404,7,"2016-10-22 11:10:00",dealership,18
38409,7,"2018-04-10 01:38:00",internet,
38570,7,"2018-11-16 15:42:00",dealership,12
39031,7,"2018-10-28 11:19:00",dealership,1
39152,7,"2018-05-11 23:27:00",internet,
43335,7,"2017-06-26 03:07:00",dealership,3
43587,7,"2018-12-20 23:34:00",dealership,5
43598,7,"2017-06-24 09:35:00",internet,
44874,7,"2018-05-28 10:23:00",internet,
44931,7,"2019-01-07 15:55:00",dealership,10
45736,7,"2017-08-06 10:37:00",dealership,4
45842,7,"2017-12-06 13:32:00",internet,
46514,7,"2017-11-14 02:03:00",internet,
46823,7,"2017-06-27 01:11:00",internet,
46921,7,"2017-04-03 09:37:00",internet,
47461,7,"2018-09-28 12:45:00",dealership,10
47888,7,"2018-06-15 10:54:00",internet,
49235,7,"2017-09-30 03:54:00",dealership,16
3600,7,"2019-04-19 19:27:00",internet,
5083,7,"2019-05-13 22:24:00",dealership,7
5094,7,"2019-01-09 12:59:00",internet,
6094,7,"2019-04-05 01:05:00",dealership,3
10462,7,"2019-02-20 20:13:00",internet,
14749,7,"2019-04-22 06:31:00",dealership,16
22926,7,"2018-12-30 07:03:00",internet,
411,7,"2018-07-31 02:29:00",dealership,2
489,7,"2019-04-08 09:18:00",dealership,16
569,7,"2018-02-26 19:57:00",dealership,10
1311,7,"2017-07-03 22:07:00",internet,
1060,7,"2019-01-27 04:05:00",internet,
4031,7,"2017-05-18 10:15:00",dealership,7
5061,7,"2017-04-06 04:49:00",internet,
6005,7,"2017-03-17 18:33:00",dealership,2
7087,7,"2017-09-02 21:52:00",internet,
7222,7,"2018-12-16 17:07:00",internet,
7504,7,"2018-10-29 22:43:00",dealership,10
7532,7,"2018-07-08 11:00:00",dealership,12
7769,7,"2018-07-19 07:04:00",internet,
7854,7,"2019-02-03 12:14:00",dealership,11
9048,7,"2018-04-19 16:23:00",dealership,12
9875,7,"2019-04-18 20:57:00",internet,
10619,7,"2017-12-14 20:50:00",dealership,15
10665,7,"2018-07-31 23:35:00",dealership,10
11282,7,"2017-06-26 19:38:00",internet,
12092,7,"2017-06-08 14:20:00",internet,
12424,7,"2018-06-10 20:40:00",internet,
12479,7,"2017-06-15 14:09:00",internet,
13562,7,"2017-08-03 16:52:00",internet,
13917,7,"2018-05-22 13:09:00",dealership,10
14249,7,"2018-10-29 00:15:00",dealership,10
14601,7,"2017-06-30 18:12:00",dealership,15
14841,7,"2017-04-22 15:59:00",dealership,11
15632,7,"2017-06-17 12:46:00",dealership,12
16209,7,"2018-09-02 05:52:00",dealership,4
16418,7,"2019-05-24 18:42:00",dealership,7
16480,7,"2018-06-09 22:18:00",dealership,18
18549,7,"2017-07-02 22:47:00",dealership,11
19090,7,"2019-05-13 03:01:00",dealership,1
19944,7,"2018-09-30 16:39:00",internet,
21137,7,"2017-07-21 04:10:00",internet,
21160,7,"2018-06-05 15:13:00",internet,
21537,7,"2018-07-19 09:33:00",internet,
21902,7,"2018-04-23 03:34:00",internet,
22992,7,"2018-09-13 08:56:00",dealership,1
23267,7,"2018-09-14 17:45:00",dealership,19
23376,7,"2019-04-14 06:16:00",dealership,4
24675,7,"2018-09-20 11:06:00",dealership,17
24875,7,"2018-12-08 00:29:00",dealership,20
25011,7,"2019-03-22 03:19:00",dealership,18
26244,7,"2017-05-28 08:49:00",dealership,18
27333,7,"2019-05-16 19:13:00",dealership,19
29537,7,"2017-05-11 04:34:00",dealership,16
29709,7,"2016-12-18 04:35:00",internet,
29998,7,"2017-07-21 04:14:00",internet,
30679,7,"2018-09-02 16:16:00",internet,
31064,7,"2018-11-23 11:57:00",internet,
31631,7,"2018-05-02 19:20:00",dealership,14
32507,7,"2017-07-20 10:51:00",internet,
32773,7,"2018-12-10 11:40:00",dealership,10
32952,7,"2017-07-25 06:10:00",dealership,18
33033,7,"2018-07-19 10:07:00",dealership,11
33480,7,"2018-05-06 06:13:00",dealership,1
33683,7,"2017-07-02 15:09:00",dealership,2
34801,7,"2016-11-22 20:33:00",dealership,19
35776,7,"2018-03-24 10:50:00",dealership,19
